timestamp,open,high,low,close,volume
2026-08-13 02:00:00+00:00,1878.34,1883.3,1874.0,1883.3,3.78331346
2026-08-13 03:00:00+00:00,1882.03,1888.53,1882.03,1887.19,23.08718919
2026-08-13 04:00:00+00:00,1887.39,1894.08,1886.05,1892.52,12.62546682
2026-08-13 05:00:00+00:00,1892.53,1899.64,1892.53,1896.08,42.39388594
2026-08-13 06:00:00+00:00,1896.09,1898.2,1892.8,1898.2,34.19153002
2026-08-13 07:00:00+00:00,1898.43,1898.43,1895.74,1895.74,7.14763601
2026-08-13 08:00:00+00:00,1895.8,1896.9,1888.85,1889.68,18.67454778
2026-08-13 09:00:00+00:00,1889.33,1890.38,1882.52,1890.38,26.87454127
2026-08-13 10:00:00+00:00,1889.97,1889.97,1882.67,1883.07,54.07160782
2026-08-13 11:00:00+00:00,1883.34,1883.42,1875.82,1879.51,10.49172662
2026-08-13 12:00:00+00:00,1880.37,1889.5,1879.42,1888.51,14.39995473
2026-08-13 13:00:00+00:00,1889.4,1895.15,1887.33,1890.16,31.55178128
2026-08-13 14:00:00+00:00,1890.48,1896.74,1889.29,1893.3,10.63124474
2026-08-13 15:00:00+00:00,1893.68,1894.39,1880.25,1880.25,43.0838489
2026-08-13 16:00:00+00:00,1880.55,1884.98,1863.98,1874.73,50.72097247
2026-08-13 17:00:00+00:00,1875.01,1880.71,1874.24,1878.15,20.18217313
2026-08-13 18:00:00+00:00,1876.81,1887.01,1876.7,1885.74,24.34521343
2026-08-13 19:00:00+00:00,1885.91,1892.6,1885.42,1887.11,43.1703116
2026-08-13 20:00:00+00:00,1887.6,1889.09,1885.53,1885.9,102.7574627
2026-08-13 21:00:00+00:00,1885.99,1889.09,1885.99,1888.6,64.81333594
2026-08-13 22:00:00+00:00,1889.09,1892.11,1889.09,1889.36,23.62241794
2026-08-13 23:00:00+00:00,1888.84,1888.84,1884.9,1885.95,10.54398002
2026-08-14 00:00:00+00:00,1886.07,1888.52,1884.05,1888.52,14.82665667
2026-08-14 01:00:00+00:00,1889.02,1889.14,1885.8,1889.14,8.856065
2026-08-14 02:00:00+00:00,1889.14,1890.9,1886.17,1886.86,13.46790474
2026-08-14 03:00:00+00:00,1885.79,1889.04,1882.83,1882.83,5.32809987
2026-08-14 04:00:00+00:00,1882.56,1887.63,1882.56,1884.44,76.47450209
2026-08-14 05:00:00+00:00,1884.72,1885.26,1880.79,1884.31,31.74454423
2026-08-14 06:00:00+00:00,1883.34,1883.34,1873.06,1873.06,10.04122587
2026-08-14 07:00:00+00:00,1873.05,1878.17,1873.01,1874.09,19.68799355
2026-08-14 08:00:00+00:00,1874.25,1878.32,1870.06,1878.32,4.91383213
2026-08-14 09:00:00+00:00,1878.94,1878.94,1871.97,1873.4,45.56942298
2026-08-14 10:00:00+00:00,1873.72,1877.88,1873.72,1876.78,31.79198184
2026-08-14 11:00:00+00:00,1875.96,1880.85,1875.04,1878.01,8.72805934
2026-08-14 12:00:00+00:00,1878.48,1879.45,1873.06,1873.37,32.56559108
2026-08-14 13:00:00+00:00,1873.68,1874.05,1866.99,1869.23,35.4012186
2026-08-14 14:00:00+00:00,1869.42,1873.44,1864.98,1866.35,72.43094181
2026-08-14 15:00:00+00:00,1867.6,1884.44,1866.95,1881.8,17.29555136
2026-08-14 16:00:00+00:00,1881.81,1887.57,1879.93,1885.07,125.27760227
2026-08-14 17:00:00+00:00,1885.31,1887.43,1877.38,1877.38,23.1024585
2026-08-14 18:00:00+00:00,1878.17,1878.9,1873.88,1876.17,18.93338106
2026-08-14 19:00:00+00:00,1875.53,1882.03,1874.02,1880.37,57.66815524
2026-08-14 20:00:00+00:00,1881.11,1881.27,1879.19,1879.79,50.58695392
2026-08-14 21:00:00+00:00,1879.81,1880.99,1877.76,1879.44,23.29893896
2026-08-14 22:00:00+00:00,1880.1,1880.81,1876.4,1879.38,22.69328139
2026-08-14 23:00:00+00:00,1880.13,1882.03,1879.01,1882.03,29.78822779
2026-08-15 00:00:00+00:00,1881.96,1883.28,1881.64,1882.39,20.82405976
2026-08-15 01:00:00+00:00,1881.86,1883.96,1881.27,1883.91,4.28890928
2026-08-15 02:00:00+00:00,1883.98,1885.89,1883.98,1885.01,12.26612459
2026-08-15 03:00:00+00:00,1885.01,1886.37,1883.38,1883.49,25.44963297
2026-08-15 04:00:00+00:00,1883.05,1885.54,1882.91,1884.49,2.67459805
2026-08-15 05:00:00+00:00,1884.5,1884.87,1880.27,1880.53,8.84414794
2026-08-15 06:00:00+00:00,1880.53,1883.3,1880.34,1883.29,5.09260533
2026-08-15 07:00:00+00:00,1882.63,1882.63,1880.86,1880.86,26.29788257
2026-08-15 08:00:00+00:00,1880.86,1881.64,1877.55,1877.66,16.63308576
2026-08-15 09:00:00+00:00,1877.53,1880.81,1875.89,1880.81,6.92247434
2026-08-15 10:00:00+00:00,1880.81,1881.0,1879.15,1881.0,5.18756428
2026-08-15 11:00:00+00:00,1881.61,1881.61,1879.41,1879.73,13.94460348
2026-08-15 12:00:00+00:00,1879.43,1883.42,1878.57,1883.42,16.12915006
2026-08-15 13:00:00+00:00,1883.11,1885.02,1882.24,1883.81,7.53842467
2026-08-15 14:00:00+00:00,1883.72,1884.2,1882.22,1884.2,21.49944976
2026-08-15 15:00:00+00:00,1883.33,1885.36,1883.24,1885.35,8.69936067
2026-08-15 16:00:00+00:00,1885.36,1885.54,1884.26,1884.77,25.98341549
2026-08-15 17:00:00+00:00,1884.78,1885.69,1883.29,1884.65,5.17288829
2026-08-15 18:00:00+00:00,1884.96,1885.31,1882.75,1882.8,30.31400191
2026-08-15 19:00:00+00:00,1882.99,1885.02,1882.99,1884.87,7.72534512
2026-08-15 20:00:00+00:00,1884.87,1884.87,1883.14,1883.5,2.47111616
2026-08-15 21:00:00+00:00,1883.51,1885.32,1883.5,1885.31,2.7369015
2026-08-15 22:00:00+00:00,1885.32,1885.47,1884.61,1884.86,37.63876323
2026-08-15 23:00:00+00:00,1884.85,1884.85,1882.65,1883.23,5.48166209
2026-08-16 00:00:00+00:00,1883.09,1883.44,1882.25,1882.25,99.71652989
2026-08-16 01:00:00+00:00,1882.3,1882.3,1878.15,1879.74,3.87972442
2026-08-16 02:00:00+00:00,1880.32,1884.61,1879.51,1884.59,16.69316056
2026-08-16 03:00:00+00:00,1884.0,1884.17,1883.62,1883.65,2.32698028
2026-08-16 04:00:00+00:00,1882.97,1884.42,1881.11,1881.11,33.30874209
2026-08-16 05:00:00+00:00,1881.3,1881.64,1879.48,1879.48,4.57028085
2026-08-16 06:00:00+00:00,1880.16,1881.01,1879.18,1880.4,4.53972582
2026-08-16 07:00:00+00:00,1880.38,1881.47,1880.01,1881.36,4.17614623
2026-08-16 08:00:00+00:00,1881.52,1881.64,1880.49,1880.98,1.6893006
2026-08-16 09:00:00+00:00,1880.98,1882.57,1880.17,1880.57,8.06585318
2026-08-16 10:00:00+00:00,1880.25,1881.1,1880.1,1880.9,12.71538255
2026-08-16 11:00:00+00:00,1880.97,1880.98,1880.2,1880.28,1.37082505
2026-08-16 12:00:00+00:00,1880.74,1880.74,1879.76,1879.95,3.42234669
2026-08-16 13:00:00+00:00,1879.94,1881.51,1879.94,1881.5,18.74712413
2026-08-16 14:00:00+00:00,1881.7,1884.6,1881.7,1883.17,64.7971942
2026-08-16 15:00:00+00:00,1883.44,1885.03,1883.44,1883.82,13.66091495
2026-08-16 16:00:00+00:00,1884.3,1892.15,1884.12,1889.55,45.88345324
2026-08-16 17:00:00+00:00,1889.62,1890.64,1884.73,1885.65,29.24431727
2026-08-16 18:00:00+00:00,1884.96,1886.16,1884.64,1885.25,17.79300075
2026-08-16 19:00:00+00:00,1885.82,1888.39,1885.37,1885.84,21.23478276
2026-08-16 20:00:00+00:00,1886.09,1887.02,1881.97,1881.97,8.49882442
2026-08-16 21:00:00+00:00,1881.71,1882.5,1870.51,1876.38,59.3437695
2026-08-16 22:00:00+00:00,1873.02,1877.69,1869.96,1876.12,16.26694957
2026-08-16 23:00:00+00:00,1875.9,1877.61,1873.87,1875.93,10.75697303
2026-08-17 00:00:00+00:00,1876.19,1878.99,1873.87,1878.99,28.77201346
2026-08-17 01:00:00+00:00,1878.88,1896.77,1878.88,1892.9,66.08296159
2026-08-17 02:00:00+00:00,1893.08,1907.52,1889.47,1902.16,52.12137928
2026-08-17 03:00:00+00:00,1902.62,1903.94,1898.19,1901.7,22.05898782
2026-08-17 04:00:00+00:00,1901.7,1904.52,1901.7,1902.82,22.49410916
2026-08-17 05:00:00+00:00,1902.01,1903.68,1898.64,1900.11,9.66318738
2026-08-17 06:00:00+00:00,1899.55,1912.22,1898.49,1907.06,21.00379696
2026-08-17 07:00:00+00:00,1906.98,1907.26,1901.3,1901.3,19.64586452
2026-08-17 08:00:00+00:00,1900.94,1900.94,1891.81,1895.29,7.32443705
2026-08-17 09:00:00+00:00,1895.21,1897.32,1893.29,1893.99,10.29638997
2026-08-17 10:00:00+00:00,1893.67,1909.23,1892.5,1906.74,23.35441903
2026-08-17 11:00:00+00:00,1906.26,1908.49,1905.72,1906.18,8.92515721
2026-08-17 12:00:00+00:00,1904.69,1906.49,1897.84,1899.51,50.33024337
2026-08-17 13:00:00+00:00,1899.0,1907.6,1896.18,1904.04,61.06854786
2026-08-17 14:00:00+00:00,1904.98,1910.35,1899.31,1910.14,24.0899745
2026-08-17 15:00:00+00:00,1908.69,1914.91,1904.96,1913.13,18.33158334
2026-08-17 16:00:00+00:00,1913.95,1914.22,1905.51,1907.2,31.9489143
2026-08-17 17:00:00+00:00,1907.21,1914.31,1905.0,1909.08,22.96982089
2026-08-17 18:00:00+00:00,1909.13,1912.59,1908.28,1909.88,30.02947873
2026-08-17 19:00:00+00:00,1909.1,1910.2,1906.94,1908.13,49.81337216
2026-08-17 20:00:00+00:00,1907.33,1910.22,1905.73,1907.0,10.90158633
2026-08-17 21:00:00+00:00,1906.91,1909.04,1906.29,1906.35,18.8462614
2026-08-17 22:00:00+00:00,1906.78,1906.78,1904.27,1904.34,62.45852812
2026-08-17 23:00:00+00:00,1904.42,1918.56,1904.28,1913.74,26.99481743
2026-08-18 00:00:00+00:00,1914.03,1914.03,1909.1,1910.27,45.27692454
2026-08-18 01:00:00+00:00,1908.89,1908.89,1900.08,1900.96,32.38086846
2026-08-18 02:00:00+00:00,1901.3,1902.97,1890.0,1895.56,28.50928409
2026-08-18 03:00:00+00:00,1892.86,1895.39,1886.13,1894.28,27.35834273
2026-08-18 04:00:00+00:00,1894.25,1897.34,1892.64,1896.62,2.63988098
2026-08-18 05:00:00+00:00,1896.1,1898.63,1894.05,1895.87,15.48846921
2026-08-18 06:00:00+00:00,1894.9,1906.89,1893.85,1901.87,413.88604994
2026-08-18 07:00:00+00:00,1902.71,1902.71,1898.98,1899.01,17.22301581
2026-08-18 08:00:00+00:00,1898.43,1900.79,1895.0,1899.03,11.72599535
2026-08-18 09:00:00+00:00,1898.93,1899.28,1896.17,1896.75,38.60504557
2026-08-18 10:00:00+00:00,1897.59,1898.89,1895.83,1898.1,7.48215778
2026-08-18 11:00:00+00:00,1898.9,1905.25,1898.9,1903.31,38.08071216
2026-08-18 12:00:00+00:00,1903.19,1903.8,1899.66,1899.95,31.28469733
2026-08-18 13:00:00+00:00,1899.64,1899.64,1894.68,1898.17,34.03446313
2026-08-18 14:00:00+00:00,1898.19,1922.89,1898.17,1911.91,86.22954357
2026-08-18 15:00:00+00:00,1912.11,1919.13,1908.86,1917.56,46.40366587
2026-08-18 16:00:00+00:00,1917.99,1920.82,1913.47,1918.39,15.19161811
2026-08-18 17:00:00+00:00,1918.58,1918.58,1913.0,1913.0,47.78280888
2026-08-18 18:00:00+00:00,1912.23,1917.32,1911.23,1916.56,22.54004264
2026-08-18 19:00:00+00:00,1916.28,1916.92,1913.67,1913.67,15.0545422
2026-08-18 20:00:00+00:00,1913.86,1915.19,1912.34,1913.83,22.89697781
2026-08-18 21:00:00+00:00,1913.59,1915.06,1911.54,1912.18,27.85490892
2026-08-18 22:00:00+00:00,1912.19,1915.13,1911.7,1913.12,6.03387193
2026-08-18 23:00:00+00:00,1913.09,1920.14,1913.09,1918.57,97.73605245
2026-08-19 00:00:00+00:00,1918.52,1918.76,1913.56,1914.82,42.71881435
2026-08-19 01:00:00+00:00,1914.0,1917.69,1913.02,1914.02,27.32101268
2026-08-19 02:00:00+00:00,1913.79,1913.79,1907.92,1909.6,16.8420305
2026-08-19 03:00:00+00:00,1909.09,1914.83,1907.63,1912.74,48.75675004
2026-08-19 04:00:00+00:00,1912.24,1914.25,1910.8,1911.63,15.38911339
2026-08-19 05:00:00+00:00,1911.28,1913.18,1911.21,1911.76,1.23948906
2026-08-19 06:00:00+00:00,1910.41,1916.81,1907.04,1916.81,12.29576518
2026-08-19 07:00:00+00:00,1917.39,1921.41,1915.87,1916.86,24.68440702
2026-08-19 08:00:00+00:00,1916.61,1929.7,1916.1,1921.81,84.66833461
2026-08-19 09:00:00+00:00,1922.31,1923.3,1918.78,1919.8,19.56565086
2026-08-19 10:00:00+00:00,1919.49,1920.0,1917.55,1920.0,13.0878448
2026-08-19 11:00:00+00:00,1920.0,1925.77,1920.0,1923.15,68.14843376
2026-08-19 12:00:00+00:00,1923.16,1943.24,1922.7,1937.05,431.33513128
2026-08-19 13:00:00+00:00,1937.04,1940.63,1928.22,1932.21,42.91171947
2026-08-19 14:00:00+00:00,1933.33,1979.15,1933.33,1970.3,113.42606224
2026-08-19 15:00:00+00:00,1971.33,2124.41,1967.77,2086.76,1628.38924727
2026-08-19 16:00:00+00:00,2086.06,2106.75,2082.55,2089.05,401.58871997
2026-08-19 17:00:00+00:00,2089.05,2092.06,2069.89,2091.37,101.81295673
2026-08-19 18:00:00+00:00,2091.68,2092.09,2079.86,2092.0,78.04727506
2026-08-19 19:00:00+00:00,2091.43,2105.39,2090.27,2102.03,405.51989841
2026-08-19 20:00:00+00:00,2102.04,2242.0,2102.04,2218.6,1283.68360153
2026-08-19 21:00:00+00:00,2218.83,2332.74,2216.49,2286.18,1682.76175557
2026-08-19 22:00:00+00:00,2286.41,2288.92,2242.17,2249.55,339.43637442
2026-08-19 23:00:00+00:00,2249.62,2261.07,2243.55,2253.23,87.44715551
2026-08-20 00:00:00+00:00,2254.02,2273.82,2253.95,2260.39,244.73596685
2026-08-20 01:00:00+00:00,2262.58,2269.66,2249.85,2267.02,157.62620778
2026-08-20 02:00:00+00:00,2267.13,2270.4,2250.55,2253.34,149.45451548
2026-08-20 03:00:00+00:00,2250.38,2256.92,2222.7,2251.15,130.42674944
2026-08-20 04:00:00+00:00,2251.54,2257.51,2250.0,2251.4,63.37467794
2026-08-20 05:00:00+00:00,2251.39,2257.02,2245.41,2248.71,67.26929917
2026-08-20 06:00:00+00:00,2245.16,2266.45,2240.43,2262.43,85.8282843
2026-08-20 07:00:00+00:00,2262.51,2262.51,2244.68,2251.2,39.19289476
2026-08-20 08:00:00+00:00,2252.48,2285.3,2249.81,2281.2,417.3275194
2026-08-20 09:00:00+00:00,2281.46,2297.32,2276.3,2279.36,141.82928694
2026-08-20 10:00:00+00:00,2277.75,2293.6,2276.95,2285.49,49.74791214
2026-08-20 11:00:00+00:00,2284.96,2318.15,2283.2,2296.11,400.48379923
2026-08-20 12:00:00+00:00,2297.47,2299.33,2269.42,2289.73,142.54666612
2026-08-20 13:00:00+00:00,2289.73,2296.81,2256.34,2275.18,184.22350142
2026-08-20 14:00:00+00:00,2277.1,2288.24,2272.27,2280.08,63.71090669
2026-08-20 15:00:00+00:00,2281.46,2337.91,2281.46,2324.69,484.7303887
2026-08-20 16:00:00+00:00,2327.02,2359.27,2314.7,2345.2,178.88591409
2026-08-20 17:00:00+00:00,2344.74,2350.0,2334.81,2344.44,185.70050778
2026-08-20 18:00:00+00:00,2344.81,2347.98,2311.46,2316.48,103.1932735
2026-08-20 19:00:00+00:00,2316.59,2332.02,2313.05,2322.86,41.142286
2026-08-20 20:00:00+00:00,2323.1,2330.98,2314.46,2318.64,98.28754288
2026-08-20 21:00:00+00:00,2318.57,2325.37,2314.48,2317.66,30.44253588
2026-08-20 22:00:00+00:00,2316.15,2331.03,2308.63,2314.98,427.16963738
2026-08-20 23:00:00+00:00,2314.9,2340.36,2314.37,2327.36,114.83869306
2026-08-21 00:00:00+00:00,2327.14,2349.91,2326.01,2339.63,385.77470213
2026-08-21 01:00:00+00:00,2340.14,2380.12,2338.67,2361.11,117.88704563
2026-08-21 02:00:00+00:00,2359.66,2364.41,2345.45,2345.45,60.28823656
2026-08-21 03:00:00+00:00,2345.69,2353.78,2337.74,2341.44,53.31441014
2026-08-21 04:00:00+00:00,2341.68,2355.03,2341.68,2354.98,19.59494747
2026-08-21 05:00:00+00:00,2353.17,2367.53,2350.33,2367.53,99.41672362
2026-08-21 06:00:00+00:00,2367.49,2383.27,2356.11,2372.24,74.01688523
2026-08-21 07:00:00+00:00,2372.42,2397.77,2368.19,2370.47,177.94879795
2026-08-21 08:00:00+00:00,2371.5,2448.2,2371.5,2441.18,238.60443436
2026-08-21 09:00:00+00:00,2444.58,2445.49,2379.01,2402.29,281.67347451
2026-08-21 10:00:00+00:00,2403.94,2410.75,2392.8,2397.31,69.76741556
2026-08-21 11:00:00+00:00,2395.35,2397.55,2358.44,2369.07,82.40606247
2026-08-21 12:00:00+00:00,2371.51,2411.12,2367.77,2388.45,1137.4662944
2026-08-21 13:00:00+00:00,2388.83,2412.19,2369.63,2389.37,652.03009319
2026-08-21 14:00:00+00:00,2388.22,2394.14,2370.4,2393.95,131.12032908
2026-08-21 15:00:00+00:00,2393.38,2408.26,2391.98,2392.37,61.72700416
2026-08-21 16:00:00+00:00,2392.94,2412.25,2384.67,2407.66,44.2951378
2026-08-21 17:00:00+00:00,2406.42,2427.14,2403.24,2424.47,62.79065628
2026-08-21 18:00:00+00:00,2424.25,2431.11,2397.57,2420.87,70.60458281
2026-08-21 19:00:00+00:00,2420.94,2420.94,2408.37,2413.81,25.3933933
2026-08-21 20:00:00+00:00,2414.13,2446.22,2408.72,2440.26,55.03772533
2026-08-21 21:00:00+00:00,2440.51,2522.55,2434.44,2513.56,1167.08207352
2026-08-21 22:00:00+00:00,2514.69,2546.33,2507.63,2521.84,833.68458207
2026-08-21 23:00:00+00:00,2520.77,2544.63,2511.36,2515.56,112.34342928
2026-08-22 00:00:00+00:00,2514.71,2522.41,2491.87,2521.73,40.3152091
2026-08-22 01:00:00+00:00,2521.71,2527.41,2507.66,2507.66,63.88368256
2026-08-22 02:00:00+00:00,2507.92,2521.59,2497.4,2514.76,234.00869463
2026-08-22 03:00:00+00:00,2515.06,2526.17,2514.01,2516.5,153.29277089
2026-08-22 04:00:00+00:00,2516.76,2528.86,2507.66,2515.28,596.49973563
2026-08-22 05:00:00+00:00,2515.77,2517.67,2363.81,2440.01,870.66112468
2026-08-22 06:00:00+00:00,2440.19,2448.42,2411.32,2436.88,523.16273284
2026-08-22 07:00:00+00:00,2436.74,2452.32,2428.01,2435.6,275.01566449
2026-08-22 08:00:00+00:00,2432.42,2440.82,2414.29,2424.2,46.98152733
2026-08-22 09:00:00+00:00,2425.69,2429.37,2414.37,2420.46,78.85373824
2026-08-22 10:00:00+00:00,2420.45,2420.45,2390.69,2410.07,150.38549874
2026-08-22 11:00:00+00:00,2412.84,2424.62,2405.51,2423.58,24.4158195
2026-08-22 12:00:00+00:00,2423.47,2435.99,2421.04,2430.13,32.3519857
2026-08-22 13:00:00+00:00,2426.58,2430.76,2423.29,2430.13,15.77725218
2026-08-22 14:00:00+00:00,2430.65,2430.65,2410.01,2413.83,56.40420191
2026-08-22 15:00:00+00:00,2413.47,2416.1,2406.2,2411.11,13.22073875
2026-08-22 16:00:00+00:00,2411.99,2428.73,2410.43,2423.08,42.1310735
2026-08-22 17:00:00+00:00,2422.9,2428.98,2418.13,2427.07,66.06649311
2026-08-22 18:00:00+00:00,2426.42,2432.51,2423.28,2425.2,120.05657266
2026-08-22 19:00:00+00:00,2427.12,2443.9,2425.51,2440.15,56.63760665
2026-08-22 20:00:00+00:00,2439.39,2442.43,2431.37,2431.37,49.09801252
2026-08-22 21:00:00+00:00,2431.94,2431.94,2404.89,2409.53,13.82162281
2026-08-22 22:00:00+00:00,2408.11,2424.99,2405.96,2414.13,18.9756349
2026-08-22 23:00:00+00:00,2412.79,2427.89,2412.79,2424.76,20.97609346
2026-08-23 00:00:00+00:00,2424.06,2434.77,2418.48,2431.68,127.75377195
2026-08-23 01:00:00+00:00,2430.26,2432.91,2420.73,2423.16,101.36733654
2026-08-23 02:00:00+00:00,2423.36,2423.93,2408.66,2417.13,27.76225555
2026-08-23 03:00:00+00:00,2416.57,2419.03,2408.66,2412.36,4.84714238
2026-08-23 04:00:00+00:00,2413.5,2417.01,2372.62,2380.32,92.09232002
2026-08-23 05:00:00+00:00,2378.19,2385.48,2357.15,2374.34,50.30628223
2026-08-23 06:00:00+00:00,2374.42,2396.33,2370.59,2388.88,70.10326831
2026-08-23 07:00:00+00:00,2388.12,2396.33,2387.28,2387.62,5.4623238
2026-08-23 08:00:00+00:00,2386.99,2425.0,2386.98,2411.95,371.46611341
2026-08-23 09:00:00+00:00,2411.2,2415.7,2405.15,2415.26,16.65918967
2026-08-23 10:00:00+00:00,2411.12,2419.2,2411.12,2416.82,15.95651026
2026-08-23 11:00:00+00:00,2415.97,2438.11,2415.97,2432.45,110.98698097
2026-08-23 12:00:00+00:00,2432.53,2432.64,2419.52,2426.78,16.27623528
2026-08-23 13:00:00+00:00,2426.78,2483.31,2426.78,2459.22,113.58936299
2026-08-23 14:00:00+00:00,2459.56,2467.87,2388.75,2438.42,350.03678687
2026-08-23 15:00:00+00:00,2438.06,2452.1,2427.27,2439.96,556.53458441
2026-08-23 16:00:00+00:00,2441.0,2458.52,2441.0,2452.19,25.06993429
2026-08-23 17:00:00+00:00,2451.03,2455.27,2434.52,2439.52,228.5880197
2026-08-23 18:00:00+00:00,2441.08,2447.78,2436.51,2447.22,10.41062335
2026-08-23 19:00:00+00:00,2449.12,2453.34,2438.73,2446.02,38.81513296
2026-08-23 20:00:00+00:00,2445.48,2450.46,2437.36,2450.46,33.6383388
2026-08-23 21:00:00+00:00,2451.61,2484.26,2451.61,2468.93,118.91542808
2026-08-23 22:00:00+00:00,2470.89,2476.5,2453.56,2453.56,12.98459655
2026-08-23 23:00:00+00:00,2456.3,2470.28,2442.86,2462.58,69.0363008
2026-08-24 00:00:00+00:00,2463.25,2465.6,2443.55,2465.6,37.57901651
2026-08-24 01:00:00+00:00,2464.89,2465.99,2427.79,2429.36,38.78950893
2026-08-24 02:00:00+00:00,2431.29,2449.88,2425.66,2442.36,3.373692
2026-08-24 03:00:00+00:00,2444.64,2444.64,2427.19,2432.43,29.46839661
2026-08-24 04:00:00+00:00,2431.11,2444.64,2431.11,2434.45,3.63911656
2026-08-24 05:00:00+00:00,2437.97,2458.77,2435.5,2446.64,113.3761069
2026-08-24 06:00:00+00:00,2450.53,2462.68,2445.69,2457.83,30.64321183
2026-08-24 07:00:00+00:00,2456.63,2471.97,2453.24,2453.57,54.87408317
2026-08-24 08:00:00+00:00,2456.03,2458.06,2437.38,2454.58,2.83461122
2026-08-24 09:00:00+00:00,2457.4,2464.34,2455.51,2462.65,14.77729709
2026-08-24 10:00:00+00:00,2462.77,2490.43,2462.5,2465.22,176.11637588
2026-08-24 11:00:00+00:00,2463.68,2508.28,2456.5,2493.58,64.633333
2026-08-24 12:00:00+00:00,2493.94,2517.32,2474.71,2512.92,85.82321205
2026-08-24 13:00:00+00:00,2512.39,2519.62,2477.8,2493.5,113.41439796
2026-08-24 14:00:00+00:00,2494.71,2530.92,2492.21,2515.52,196.69931564
2026-08-24 15:00:00+00:00,2517.22,2531.9,2481.21,2486.09,133.18470691
2026-08-24 16:00:00+00:00,2488.75,2505.6,2470.93,2477.25,70.23873638
2026-08-24 17:00:00+00:00,2479.09,2482.69,2455.72,2470.08,131.67585751
2026-08-24 18:00:00+00:00,2469.79,2482.59,2469.17,2475.97,79.42844341
2026-08-24 19:00:00+00:00,2474.52,2477.37,2463.48,2470.19,62.34594156
2026-08-24 20:00:00+00:00,2471.89,2476.08,2466.51,2474.78,68.47716738
2026-08-24 21:00:00+00:00,2475.6,2487.88,2475.6,2483.49,59.2114945
2026-08-24 22:00:00+00:00,2484.35,2485.91,2473.54,2473.54,28.4421298
2026-08-24 23:00:00+00:00,2473.21,2486.6,2473.21,2482.84,8.03097579
2026-08-25 00:00:00+00:00,2480.51,2503.92,2472.99,2493.83,99.69988335
2026-08-25 01:00:00+00:00,2493.63,2502.18,2486.76,2495.92,34.1775744
2026-08-25 02:00:00+00:00,2495.81,2531.32,2493.69,2510.12,168.98116237
2026-08-25 03:00:00+00:00,2508.44,2514.2,2490.79,2499.12,27.10258161
2026-08-25 04:00:00+00:00,2499.12,2503.76,2490.26,2492.99,11.33094279
2026-08-25 05:00:00+00:00,2494.93,2510.99,2494.13,2509.86,30.62928398
2026-08-25 06:00:00+00:00,2509.43,2514.9,2496.81,2500.0,128.81429488
2026-08-25 07:00:00+00:00,2501.53,2512.88,2466.26,2480.72,56.51102185
